#{"t_start": 1744231185.634812, "env_id": "Humanoid-v5"}
r,l,t
72.738162,19,60.654092
88.759198,22,60.70643
93.177304,22,60.764446
87.359683,21,60.817477
117.851069,27,60.895502
100.61242,24,60.955709
99.069519,24,61.013264
79.439541,19,61.059892
97.051342,23,61.115795
116.544064,28,61.18485
80.230597,19,61.231915
77.127967,19,61.278985
90.178715,21,61.331967
140.182425,31,61.408584
87.468211,21,61.459837
72.991818,18,61.502954
81.757193,21,61.555344
94.329512,22,61.612634
68.727375,17,61.654032
68.992515,17,61.699297
105.443326,25,61.76207
80.089134,19,61.80939
99.378614,22,61.865647
73.499597,19,61.914716
78.211192,19,61.965968
106.499188,26,62.030771
68.376333,18,62.104665
97.817501,24,62.163915
95.347084,22,62.218342
92.432319,22,62.271957
102.340878,24,62.34083
70.41043,18,62.390056
75.14067,20,62.442348
92.551555,22,62.498507
58.626059,16,62.537134
87.934997,21,62.586733
93.604217,22,62.644576
104.894089,24,62.707376
71.753015,18,62.752615
69.836687,17,62.794167
115.501207,26,62.863081
75.634139,19,62.910588
111.788444,25,62.971381
86.482467,22,63.024443
73.427323,19,63.070727
100.635805,22,63.125126
78.615087,19,63.17111
86.164372,20,63.219838
125.080264,27,63.290742
77.125082,19,63.335548
102.850636,25,63.396241
80.541148,19,63.447706
132.07895,28,63.524826
61.136722,16,63.563699
113.216101,25,63.623981
67.734064,16,63.661739
75.8891,19,63.706652
82.953376,20,63.755488
60.106437,16,63.794307
74.236538,18,63.836984
84.192325,20,63.885525
88.507941,20,63.933691
74.783169,18,63.979262
110.403698,26,64.042315
114.501528,26,64.103141
76.023996,18,64.146914
81.279588,21,64.198138
74.589963,18,64.239905
69.50009,17,64.280172
80.849033,20,64.327047
77.057846,19,64.372374
71.268623,18,64.413715
85.83001,20,64.46207
85.84251,21,64.513472
87.181801,21,64.564093
99.663985,23,64.618555
80.436305,20,64.667771
88.14551,21,64.717248
77.368293,20,64.764734
84.121327,20,64.813446
74.698076,19,64.870156
83.927946,20,64.918919
99.435842,23,64.972532
104.13054,24,65.034264
86.80823,22,65.087064
71.338737,17,65.1287
75.275011,19,65.174893
89.098769,21,65.226631
86.248571,21,65.277451
86.929513,21,65.326763
78.214839,20,65.374345
75.675057,19,65.419302
76.949002,20,65.467224
86.402427,21,65.518461
82.388983,19,65.565997
123.498403,26,65.629796
88.058585,22,65.685161
68.107621,17,65.728462
105.9209,24,65.787963
122.00113,28,65.863093
95.724149,22,65.921099
96.766684,24,65.995417
79.666211,19,66.044901
74.024396,18,66.092604
87.275731,22,66.150022
120.634425,27,66.222502
80.619373,20,66.271933
81.880583,20,66.321447
133.428612,28,66.395782
88.662948,21,66.44784
124.492946,27,66.51375
80.76561,20,66.5625
101.743589,23,66.623999
92.412688,23,66.680855
99.873309,23,66.738452
88.205471,22,66.792838
116.377644,26,66.855929
93.527583,22,66.912729
71.591072,18,66.959466
87.314441,21,67.014865
91.138641,22,67.069343
112.142622,25,67.135339
110.044727,25,67.197535
67.570545,17,67.264712
83.387842,20,67.312117
108.593028,25,67.371102
139.147424,29,67.442204
99.462836,23,67.498473
57.135295,15,67.53334
96.961491,22,67.585529
74.642051,19,67.638139
78.979233,19,67.689714
78.522747,19,67.738454
104.284083,24,67.796934
100.704657,24,67.856378
63.291891,16,67.895279
96.621871,23,67.956344
103.272233,24,68.013844
84.669161,20,68.068059
100.217656,23,68.126207
93.11416,22,68.185256
90.211024,21,68.236278
81.857392,20,68.285221
70.81663,18,68.333814
70.137383,19,68.383164
73.09634,18,68.427723
110.095422,24,68.485651
84.599109,20,68.534064
81.934637,20,68.582915
70.767121,18,68.625902
100.067849,23,68.682177
96.895444,23,68.740548
90.788173,22,68.794079
117.554076,26,68.858738
72.749365,19,68.904964
83.131667,20,68.951345
87.232032,20,68.998481
92.759735,22,69.050088
80.798274,20,69.106345
58.482373,15,69.143571
96.557642,22,69.199913
69.048534,17,69.248141
70.353994,18,69.292074
87.546287,21,69.343662
118.106266,27,69.409845
106.532218,25,69.471594
78.517946,20,69.520268
76.205632,19,69.56576
97.275878,22,69.620461
96.02065,22,69.674775
69.165918,18,69.718825
85.013583,22,69.779664
79.224673,20,69.82898
82.495652,19,69.874785
65.706411,17,69.917083
90.738457,23,69.973074
83.490114,20,70.021002
92.878591,22,70.073036
76.267757,19,70.119296
69.150255,17,70.160047
75.383265,18,70.202656
79.304563,19,70.248173
85.634165,20,70.299205
85.506502,20,70.351264
83.788676,20,70.402847
83.749319,21,70.454233
80.00766,20,70.502196
82.842393,20,70.550771
83.888569,21,70.599063
86.496881,20,70.650593
102.185721,23,70.710717
94.303863,22,70.763527
84.421463,20,70.814672
102.186491,23,70.872357
66.724594,16,70.90998
84.377403,20,70.958328
73.40776,18,71.000987
89.355888,21,71.052049
80.235076,19,71.098552
108.279052,25,71.158567
78.208951,19,71.204334
65.635128,17,71.251322
117.525629,26,71.316304
69.741182,17,71.36144
94.728171,23,71.425905
78.468073,20,71.474774
73.151079,18,71.518112
80.760801,21,71.568752
93.482565,23,71.625938
100.39945,23,71.682739
76.548172,19,71.729055
76.573199,19,71.775395
101.856322,23,71.831225
81.853428,20,71.883002
68.597102,18,71.926453
95.769012,22,71.980721
92.475246,21,72.03012
89.810604,21,72.08059
83.100474,20,72.129377
72.32568,20,72.177528
105.970537,25,72.238731
99.470884,23,72.300529
70.98624,18,72.376124
96.907248,23,72.44679
117.897659,28,72.524309
80.649833,21,72.580525
97.371639,23,72.642347
94.797823,23,72.705733
97.882869,24,72.76806
76.565054,18,72.814618
110.693393,26,72.886891
92.923438,22,72.948962
87.806647,22,73.007504
89.563479,22,73.060451
112.699278,26,73.123557
88.838543,22,73.181051
115.280185,26,73.245022
100.762957,24,73.303509
73.55527,18,73.346128
120.328182,28,73.414779
113.864302,26,73.493635
117.848994,29,73.564874
64.436934,16,73.603754
63.76469,17,73.65086
82.411308,21,73.703547
76.232336,19,73.749991
76.594042,20,73.798595
101.037682,24,73.857034
94.584986,22,73.910124
98.732723,23,73.973783
77.098868,20,74.026527
100.920511,24,74.085756
86.129173,22,74.139833
82.561266,20,74.188743
114.238347,25,74.254728
69.925931,18,74.300912
104.90843,24,74.361772
91.840179,23,74.422756
105.809277,24,74.487372
97.709056,23,74.546498
85.778605,21,74.601022
84.654003,21,74.656544
69.570722,18,74.712094
98.362939,23,74.768687
86.804114,22,74.824995
109.646913,25,74.885073
71.016225,17,74.925422
104.602954,24,74.98592
131.885784,29,75.062563
120.45364,28,75.13242
60.839287,16,75.171578
86.503567,22,75.22566
94.323117,24,75.286508
93.2151,22,75.340658
118.584795,27,75.40644
95.923029,24,75.465181
96.89429,24,75.531595
84.805783,20,75.58609
83.205922,22,75.644152
120.092664,27,75.713071
78.09562,21,75.763763
59.846885,16,75.807775
101.190157,24,75.867359
117.312893,27,75.93461
78.06786,21,75.993436
120.966696,28,76.06566
91.782893,23,76.127214
88.536961,21,76.178506
115.992896,26,76.246042
114.224252,26,76.308783
90.765774,22,76.361231
92.184712,22,76.414526
90.321378,22,76.468874
74.260719,19,76.514735
96.073,23,76.573816
69.474263,18,76.61778
118.177249,27,76.686886
90.741966,23,76.741184
89.400777,22,76.794495
96.874169,24,76.852912
111.773064,26,76.915115
106.738587,25,76.975133
86.886118,21,77.023422
88.635378,22,77.07651
92.919971,22,77.126853
99.743559,24,77.188802
74.44728,18,77.23144
100.939269,24,77.295204
100.200312,22,77.351509
111.240367,25,77.416464
108.503287,25,77.478715
95.227514,23,77.534395
102.51706,24,77.618207
105.842838,25,77.678454
123.134849,27,77.745554
98.546414,24,77.805942
105.633431,25,77.87261
134.11719,31,77.94903
135.402083,31,78.023836
100.711085,25,78.08487
97.125294,24,78.143693
86.07292,21,78.194565
110.898517,25,78.259301
91.678099,24,78.317741
110.519346,27,78.382735
100.990681,24,78.441527
131.435051,30,78.515466
118.277882,27,78.582233
83.691406,20,78.631188
126.381516,28,78.704913
151.894152,34,78.797187
93.048264,22,78.854674
123.254224,27,78.924904
89.586227,22,78.983579
124.761185,28,79.053277
85.621899,21,79.106028
119.411906,28,79.175155
126.285408,28,79.24378
92.625154,22,79.300616
127.984226,29,79.372266
149.403824,33,79.452199
94.443953,23,79.509032
108.411366,25,79.569897
104.796131,25,79.631573
59.673555,16,79.669619
94.069522,23,79.725917
131.324023,30,79.79799
100.917501,24,79.859755
90.9768,23,79.917106
107.614456,26,79.98262
97.170699,23,80.043165
80.487837,21,80.101367
123.293467,27,80.170373
120.159803,28,80.240518
121.798006,26,80.307919
109.422243,27,80.377481
115.846157,27,80.444464
104.759893,25,80.504868
97.309918,23,80.561435
120.290315,26,80.625431
117.191048,27,80.691421
115.249546,27,80.760103
104.932539,25,80.822403
154.520737,35,80.911969
132.837855,29,80.984129
66.031806,17,81.026063
92.843554,22,81.079577
104.470842,25,81.148698
74.302666,19,81.19528
122.317415,27,81.267608
122.256145,28,81.335489
94.728701,23,81.394125
82.836597,22,81.450482
121.968387,28,81.518627
109.227156,26,81.581844
105.598471,25,81.643086
86.629754,22,81.698589
91.885576,23,81.757102
114.546138,25,81.821534
84.3374,23,81.878634
113.856996,26,81.952471
94.076003,23,82.012496
97.846403,23,82.074807
88.6271,22,82.128838
99.842028,24,82.187519
78.168934,20,82.237352
79.632947,21,82.288939
110.409227,24,82.364967
77.746328,20,82.413136
92.250772,23,82.469229
113.58341,27,82.541423
115.398017,27,82.609766
94.990812,23,82.667259
131.673982,30,82.745026
153.181709,34,82.858893
102.22649,25,82.921202
137.583285,31,82.998796
134.223923,31,83.079632
125.413601,29,83.152259
78.261006,20,83.204046
109.729662,26,83.270638
104.814031,26,83.336746
83.473245,21,83.388319
120.048299,27,83.462729
120.343979,27,83.534447
114.45724,28,83.607111
123.656535,29,83.677552
136.186043,29,83.747926
134.758956,29,83.823434
98.539124,23,83.881932
105.687798,26,83.946134
127.676907,29,84.017469
93.969125,24,84.076346
81.02715,22,84.129961
118.68544,28,84.200269
110.807933,27,84.266354
160.150335,35,84.354127
98.51327,24,84.41484
90.537895,23,84.473632
116.660178,27,84.541576
130.910639,29,84.615614
157.255458,34,84.701007
143.146608,32,84.793415
83.996492,21,84.84634
154.455288,34,84.930911
143.739018,32,85.011957
116.999093,26,85.075014
131.025051,30,85.158791
110.674202,26,85.228734
122.561263,28,85.300938
129.106006,29,85.373808
105.359904,26,85.438158
117.448639,28,85.50683
113.425759,27,85.573456
137.817575,31,85.65152
129.221219,29,85.72626
127.905328,29,85.797762
116.131399,27,85.86913
70.820816,19,85.916192
93.453285,23,85.97338
113.314315,27,86.041225
148.515188,33,86.123428
105.411099,26,86.190434
107.940584,25,86.254658
110.047254,27,86.322401
88.606286,23,86.381252
115.185479,27,86.44868
85.555007,22,86.502343
147.97654,34,86.587092
64.419284,16,86.624992
111.498553,26,86.687975
117.00315,29,86.763188
119.640507,28,86.83172
78.389184,20,86.881654
70.87599,18,86.930829
74.926005,20,86.984499
126.336828,28,87.053289
89.834154,23,87.110867
136.057645,30,87.188419
143.052728,32,87.270111
124.603088,27,87.335783
110.584154,27,87.401715
93.129352,22,87.461525
122.799396,30,87.536774
107.559733,27,87.604179
116.875577,28,87.674352
120.741894,28,87.744217
126.224532,27,87.813753
93.859869,23,87.87196
90.849676,23,87.928303
111.076343,26,88.019506
118.567092,28,88.087654
91.780677,24,88.146346
141.486427,31,88.221745
88.784583,22,88.278736
85.065761,22,88.340573
102.146693,25,88.406881
93.057386,24,88.470675
133.263036,31,88.54952
142.278085,33,88.632859
128.799752,29,88.70551
152.945507,34,88.790035
127.715014,29,88.8628
129.677393,29,88.935294
146.39017,33,89.017464
97.27007,24,89.07747
127.848324,27,89.14473
138.5622,31,89.225163
145.045715,31,89.302001
128.270962,29,89.383179
97.586378,24,89.447717
109.822045,25,89.514092
110.559134,27,89.58284
87.609551,22,89.638277
129.235775,29,89.710634
101.348476,26,89.775464
79.96024,21,89.827093
168.719508,38,89.926412
120.946233,28,89.998883
148.457112,32,90.082519
113.769062,27,90.150741
117.490265,28,90.222489
81.0866,21,90.274292
123.57924,29,90.347928
91.186906,23,90.405391
114.780508,27,90.480466
111.920033,28,90.549873
113.093805,27,90.615844
138.426511,31,90.691297
161.364835,36,90.779451
150.679499,33,90.860913
112.937081,27,90.930112
86.416333,22,90.987066
104.84247,26,91.052378
124.503138,28,91.124895
158.919364,36,91.229275
116.318799,28,91.30938
76.217964,20,91.368825
143.566005,34,91.457236
115.262085,26,91.532606
97.859247,25,91.59901
145.067021,34,91.690676
130.746912,30,91.765023
125.976148,31,91.84319
116.521229,29,91.918553
127.956183,28,91.988782
108.835528,27,92.060629
122.399628,29,92.132063
76.153054,20,92.181982
125.721016,29,92.256484
112.4889,27,92.327649
159.068761,34,92.410139
135.703529,31,92.487488
120.881026,28,92.564548
80.693122,21,92.619396
77.053735,20,92.669504
77.966014,21,92.717729
154.217457,34,92.801215
133.265264,30,92.873425
95.61942,24,92.932688
84.966185,23,92.990077
76.886003,20,93.037273
129.418321,29,93.111512
118.161028,27,93.175195
165.243939,36,93.295481
122.186231,28,93.363148
135.629809,31,93.442715
153.791119,32,93.531464
110.841381,28,93.60285
136.240456,30,93.687895
126.099697,29,93.761559
125.002229,30,93.837148
131.579908,30,93.910282
154.046088,34,93.996407
122.601757,30,94.072074
144.012117,31,94.150583
100.222759,26,94.218112
81.634992,22,94.273039
160.183783,35,94.357619
115.748378,28,94.427563
152.703721,34,94.514909
148.293399,31,94.592017
150.605648,33,94.671978
163.379402,36,94.77423
142.08337,33,94.861271
86.062593,22,94.920053
104.593306,26,94.98759
147.246076,33,95.071048
131.04077,30,95.146654
110.361922,27,95.216869
148.647628,33,95.299829
101.509505,25,95.361515
147.72766,33,95.446181
141.48591,33,95.533234
151.180225,32,95.613402
124.937644,29,95.685041
157.478208,34,95.772882
93.28259,23,95.830273
114.10535,26,95.893755
102.837232,26,95.957451
137.338367,31,96.033103
141.556008,31,96.108722
137.508923,31,96.183944
130.25516,30,96.260084
169.479605,37,96.35384
141.735811,31,96.431171
90.606398,23,96.484646
91.303577,23,96.541888
127.887824,29,96.614125
166.926995,37,96.704609
130.195679,29,96.777455
124.328352,28,96.849865
140.364963,32,96.93251
136.819335,29,97.005431
124.57108,30,97.080156
153.333315,33,97.164194
150.062792,34,97.254855
142.112648,31,97.340451
152.894494,35,97.430957
76.259138,20,97.480312
129.667947,29,97.553067
124.396778,29,97.624558
84.547545,21,97.676053
154.990757,34,97.765773
120.798061,29,97.835745
153.828707,34,97.933117
119.416297,29,98.012347
160.288648,35,98.109979
110.883962,26,98.174223
113.012078,29,98.248007
158.86411,34,98.331325
135.809555,31,98.405291
128.772426,30,98.507095
191.669485,43,98.613817
175.243246,36,98.700444
183.405931,41,98.799514
145.500806,30,98.873681
142.74667,31,98.954836
120.412383,28,99.01784
161.469957,35,99.113257
142.379104,33,99.196639
132.144256,29,99.268901
179.512905,39,99.366125
164.400958,36,99.458933
170.574299,37,99.550066
177.993634,37,99.642865
152.654334,35,99.736479
139.753938,31,99.819841
142.474411,30,99.895313
184.180223,41,100.011736
159.446503,35,100.100454
147.396869,34,100.186186
140.931832,32,100.267531
130.079211,30,100.341048
149.004396,35,100.42749
147.371562,34,100.517267
147.180737,34,100.601442
165.20917,38,100.695321
154.50603,34,100.779603
145.720265,32,100.857571
162.81014,37,100.950696
160.643516,36,101.043185
148.639008,33,101.137313
167.985751,37,101.23695
161.622082,36,101.333106
173.562297,39,101.430973
140.372426,32,101.508733
125.179858,28,101.577654
149.779211,34,101.660611
168.363999,36,101.750918
158.161955,36,101.84379
153.283807,34,101.929336
151.100009,33,102.014376
174.390184,39,102.113673
152.257099,33,102.199775
156.875634,37,102.292211
136.97453,30,102.36669
174.615099,38,102.458999
145.123551,33,102.541194
169.98053,37,102.634569
167.739019,40,102.738409
149.812108,36,102.829305
149.509058,31,102.906119
151.046862,35,102.992731
158.592781,36,103.082002
137.723009,31,103.164392
174.288601,38,103.257881
155.578481,34,103.342965
152.530428,34,103.425287
140.705001,32,103.517731
165.239561,37,103.610253
162.19246,35,103.725401
154.84397,33,103.806616
146.145662,32,103.884829
175.659303,42,103.991458
177.304442,39,104.084525
169.086835,37,104.173762
159.623516,33,104.257576
169.857823,36,104.354547
159.654122,36,104.45078
166.753737,36,104.543186
155.997626,36,104.631261
175.855974,39,104.731233
157.492157,35,104.823002
151.001869,33,104.911038
171.943784,37,105.011269
134.076258,31,105.093037
153.76285,34,105.179496
161.202575,36,105.275285
169.121431,37,105.364556
151.355581,35,105.453485
192.087306,42,105.557673
133.432551,31,105.634668
128.828662,29,105.706339
183.610888,39,105.808299
168.951805,35,105.898573
164.081546,36,105.987854
167.430203,35,106.075556
184.11823,41,106.17711
156.517013,36,106.268225
155.122269,36,106.367988
167.118887,36,106.455901
145.651809,33,106.53623
158.727235,36,106.624903
173.008968,37,106.724181
171.851264,37,106.817013
162.446581,39,106.919996
181.157828,39,107.016741
167.902194,38,107.109156
140.699535,31,107.186272
174.198683,38,107.282479
179.342189,39,107.379739
131.680918,30,107.456756
138.811422,31,107.540908
159.462931,33,107.628181
158.294029,35,107.720628
130.233634,29,107.797679
194.859288,42,107.904413
173.556163,40,108.010832
168.315014,36,108.098635
133.087438,31,108.175146
169.753174,37,108.263243
155.221066,33,108.349114
155.051694,35,108.43852
162.851819,35,108.527833
173.467441,39,108.622348
167.985532,36,108.717543
151.462421,34,108.813825
157.459137,34,108.897313
137.12149,29,108.998233
156.393769,34,109.081189
156.856728,34,109.167145
164.907975,37,109.258518
142.924616,32,109.336861
169.558271,37,109.429682
182.773343,38,109.525586
158.988215,35,109.610969
147.201424,32,109.697671
154.346153,33,109.776255
183.145668,42,109.885043
175.449379,38,109.978993
157.135623,36,110.079337
183.483807,39,110.179841
152.217984,33,110.262401
